product_id,product_name,category,subcategory,brand,gender,age_group,size,color,selling_season,supplier,cost_price,selling_price,profit_margin_percent,image_url,status,movement_type
P0888,Hustle Girls Wear Black,Kids,Girls Wear,Hustle,Kids,Kids,4Y,Black,Back to School,Colombo Garments,1860.91,2530.84,36,https://coolplanet.lk/images/products/P0888.jpg,Active,Fast Moving
P0889,Modano Jackets Red,Women,Jackets,Modano,Women,Adult,S,Red,Winter,Island Wear Ltd,3169.54,4500.75,42,https://coolplanet.lk/images/products/P0889.jpg,Active,Non Moving
P0890,Hustle Jackets Green,Men,Jackets,Hustle,Men,Adult,XS,Green,All Season,Sunrise Fashion,1177.39,1613.02,37,https://coolplanet.lk/images/products/P0890.jpg,Active,Normal
P0891,Modano Jackets Teal,Men,Jackets,Modano,Men,Adult,M,Teal,Winter,Island Wear Ltd,1302.15,1953.23,50,https://coolplanet.lk/images/products/P0891.jpg,Active,Normal
P0892,Emerald Sandals Olive,Footwear,Sandals,Emerald,Kids,Kids,36,Olive,Summer,Blue Horizon Apparel,2899.67,4088.53,41,https://coolplanet.lk/images/products/P0892.jpg,Active,Trending
P0893,King Street Polo Shirts Khaki,Men,Polo Shirts,King Street,Men,Adult,L,Khaki,All Season,Fashion Hub PVT,4544.96,5999.35,32,https://coolplanet.lk/images/products/P0893.jpg,Active,Trending
P0894,Modano T-Shirts Purple,Women,T-Shirts,Modano,Women,Adult,XXL,Purple,Summer,Fashion Hub PVT,2619.63,3798.47,45,https://coolplanet.lk/images/products/P0894.jpg,Active,Trending
P0895,Hustle Dresses Red,Women,Dresses,Hustle,Women,Adult,XS,Red,Festive,Colombo Garments,3290.8,4508.39,37,https://coolplanet.lk/images/products/P0895.jpg,Active,Normal
P0896,Modano Trousers Pink,Men,Trousers,Modano,Men,Adult,M,Pink,All Season,Island Wear Ltd,947.18,1392.36,47,https://coolplanet.lk/images/products/P0896.jpg,Active,Normal
P0897,King Street Sneakers Black,Footwear,Sneakers,King Street,Men,Adult,38,Black,Festive,Colombo Garments,2140.89,2783.16,30,https://coolplanet.lk/images/products/P0897.jpg,Active,Non Moving
P0898,Miss Modano Sandals Red,Footwear,Sandals,Miss Modano,Men,Adult,40,Red,All Season,Colombo Garments,3233.78,4688.98,45,https://coolplanet.lk/images/products/P0898.jpg,Active,Trending
P0899,Modano Jeans Maroon,Women,Jeans,Modano,Women,Adult,XXL,Maroon,All Season,Sunrise Fashion,3967.92,5753.49,45,https://coolplanet.lk/images/products/P0899.jpg,Active,Normal
P0900,Emerald Kids Shorts Purple,Kids,Kids Shorts,Emerald,Kids,Kids,12Y,Purple,All Season,Kandy Mills,1442.22,2033.53,41,https://coolplanet.lk/images/products/P0900.jpg,Active,Normal
P0901,Emerald Shoes Black,Footwear,Shoes,Emerald,Kids,Kids,36,Black,All Season,Colombo Garments,4387.78,6318.4,44,https://coolplanet.lk/images/products/P0901.jpg,Active,Normal
P0902,Emerald Tops Cream,Women,Tops,Emerald,Women,Adult,XL,Cream,Back to School,Colombo Garments,4543.39,6451.61,42,https://coolplanet.lk/images/products/P0902.jpg,Active,Trending
P0903,Modano Shoes Purple,Footwear,Shoes,Modano,Women,Adult,42,Purple,All Season,Sunrise Fashion,6051.82,8775.14,45,https://coolplanet.lk/images/products/P0903.jpg,Active,Normal
P0904,Hustle Girls Wear Green,Kids,Girls Wear,Hustle,Kids,Kids,2Y,Green,All Season,Blue Horizon Apparel,480.38,638.9,33,https://coolplanet.lk/images/products/P0904.jpg,Active,Normal
P0905,Modano Sandals Khaki,Footwear,Sandals,Modano,Women,Adult,40,Khaki,Summer,Island Wear Ltd,6252.51,9003.62,44,https://coolplanet.lk/images/products/P0905.jpg,Active,Normal
P0906,Modano Tops White,Women,Tops,Modano,Women,Adult,S,White,Summer,Kandy Mills,529.98,768.47,45,https://coolplanet.lk/images/products/P0906.jpg,Active,Normal
P0907,Miss Modano Jackets Coral,Women,Jackets,Miss Modano,Women,Adult,XXL,Coral,Winter,Colombo Garments,2389.45,3369.12,41,https://coolplanet.lk/images/products/P0907.jpg,Active,Slow Moving
P0908,Modano Tops Purple,Women,Tops,Modano,Women,Adult,S,Purple,All Season,Blue Horizon Apparel,4113.13,5881.78,43,https://coolplanet.lk/images/products/P0908.jpg,Active,Normal
P0909,King Street Sandals Purple,Footwear,Sandals,King Street,Kids,Kids,38,Purple,All Season,Island Wear Ltd,3776.78,5211.96,38,https://coolplanet.lk/images/products/P0909.jpg,Active,Trending
P0910,Hustle Jeans Black,Men,Jeans,Hustle,Men,Adult,S,Black,Summer,Blue Horizon Apparel,862.0,1172.32,36,https://coolplanet.lk/images/products/P0910.jpg,Active,Fast Moving
P0911,Hustle T-Shirts Grey,Men,T-Shirts,Hustle,Men,Adult,XL,Grey,Summer,Kandy Mills,3063.6,4013.31,31,https://coolplanet.lk/images/products/P0911.jpg,Active,Normal
P0912,Modano Polo Shirts Orange,Men,Polo Shirts,Modano,Men,Adult,L,Orange,Summer,Island Wear Ltd,1812.93,2592.49,43,https://coolplanet.lk/images/products/P0912.jpg,Active,Normal
P0913,King Street Shoes Maroon,Footwear,Shoes,King Street,Kids,Kids,44,Maroon,All Season,Colombo Garments,7241.56,9920.94,37,https://coolplanet.lk/images/products/P0913.jpg,Active,Fast Moving
P0914,Emerald Boys Wear Blue,Kids,Boys Wear,Emerald,Kids,Kids,8Y,Blue,All Season,Fashion Hub PVT,2261.96,3144.13,39,https://coolplanet.lk/images/products/P0914.jpg,Active,Normal
P0915,Libera Shorts Blue,Men,Shorts,Libera,Men,Adult,XL,Blue,All Season,Colombo Garments,2557.74,3350.64,31,https://coolplanet.lk/images/products/P0915.jpg,Active,Slow Moving
P0916,Hustle Sandals Purple,Footwear,Sandals,Hustle,Men,Adult,45,Purple,Winter,Blue Horizon Apparel,8553.01,11546.57,35,https://coolplanet.lk/images/products/P0916.jpg,Active,Normal
P0917,King Street Shoes Teal,Footwear,Shoes,King Street,Kids,Kids,37,Teal,Summer,Colombo Garments,4397.06,6111.92,39,https://coolplanet.lk/images/products/P0917.jpg,Active,Normal
P0918,Emerald T-Shirts Navy,Women,T-Shirts,Emerald,Women,Adult,XXL,Navy,All Season,Island Wear Ltd,1684.82,2325.05,38,https://coolplanet.lk/images/products/P0918.jpg,Active,Normal
P0919,Miss Modano Tops Coral,Women,Tops,Miss Modano,Women,Adult,M,Coral,Festive,Kandy Mills,2165.05,3225.92,49,https://coolplanet.lk/images/products/P0919.jpg,Active,Normal
P0920,Emerald Skirts Orange,Women,Skirts,Emerald,Women,Adult,L,Orange,Summer,Sunrise Fashion,1719.57,2355.81,37,https://coolplanet.lk/images/products/P0920.jpg,Active,Fast Moving
P0921,Emerald Jackets Teal,Men,Jackets,Emerald,Men,Adult,XS,Teal,All Season,Blue Horizon Apparel,2132.01,2942.18,38,https://coolplanet.lk/images/products/P0921.jpg,Active,Non Moving
P0922,Miss Modano Jeans Orange,Women,Jeans,Miss Modano,Women,Adult,XXL,Orange,Summer,Fashion Hub PVT,3983.15,5855.23,47,https://coolplanet.lk/images/products/P0922.jpg,Active,Fast Moving
P0923,Hustle Wallets Beige,Accessories,Wallets,Hustle,Women,Adult,One Size,Beige,All Season,Island Wear Ltd,3718.85,4983.26,34,https://coolplanet.lk/images/products/P0923.jpg,Active,Trending
P0924,Emerald Trousers Teal,Men,Trousers,Emerald,Men,Adult,L,Teal,All Season,Blue Horizon Apparel,1410.34,2016.78,43,https://coolplanet.lk/images/products/P0924.jpg,Active,Fast Moving
P0925,Emerald T-Shirts Olive,Women,T-Shirts,Emerald,Women,Adult,S,Olive,Summer,Sunrise Fashion,4752.95,6701.66,41,https://coolplanet.lk/images/products/P0925.jpg,Active,Normal
P0926,Hustle T-Shirts Brown,Men,T-Shirts,Hustle,Men,Adult,M,Brown,All Season,Blue Horizon Apparel,4401.79,5766.35,31,https://coolplanet.lk/images/products/P0926.jpg,Active,Trending
P0927,Hustle Shirts Maroon,Men,Shirts,Hustle,Men,Adult,M,Maroon,All Season,Island Wear Ltd,2130.44,2790.87,31,https://coolplanet.lk/images/products/P0927.jpg,Active,Normal
P0928,Libera Sneakers Orange,Footwear,Sneakers,Libera,Unisex,Adult,45,Orange,All Season,Kandy Mills,1037.51,1307.26,26,https://coolplanet.lk/images/products/P0928.jpg,Active,Normal
P0929,Modano Sneakers Yellow,Footwear,Sneakers,Modano,Women,Adult,41,Yellow,All Season,Colombo Garments,7453.57,10882.21,46,https://coolplanet.lk/images/products/P0929.jpg,Active,Normal
P0930,Miss Modano Sneakers Brown,Footwear,Sneakers,Miss Modano,Unisex,Adult,36,Brown,Back to School,Kandy Mills,7591.93,11387.9,50,https://coolplanet.lk/images/products/P0930.jpg,Active,Trending
P0931,Modano Bags Beige,Accessories,Bags,Modano,Men,Adult,S,Beige,Summer,Colombo Garments,2047.58,2866.61,40,https://coolplanet.lk/images/products/P0931.jpg,Active,Normal
P0932,King Street T-Shirts Orange,Men,T-Shirts,King Street,Men,Adult,XS,Orange,All Season,Blue Horizon Apparel,4378.47,5910.93,35,https://coolplanet.lk/images/products/P0932.jpg,Active,Normal
P0933,Hustle Kids Shorts Maroon,Kids,Kids Shorts,Hustle,Kids,Kids,14Y,Maroon,All Season,Kandy Mills,1508.83,2021.83,34,https://coolplanet.lk/images/products/P0933.jpg,Active,Slow Moving
P0934,Miss Modano T-Shirts Teal,Women,T-Shirts,Miss Modano,Women,Adult,XL,Teal,All Season,Kandy Mills,2155.45,3103.85,44,https://coolplanet.lk/images/products/P0934.jpg,Active,Normal
P0935,Emerald Boys Wear Red,Kids,Boys Wear,Emerald,Kids,Kids,2Y,Red,Back to School,Sunrise Fashion,526.56,721.39,37,https://coolplanet.lk/images/products/P0935.jpg,Active,Normal
P0936,King Street Trousers Pink,Men,Trousers,King Street,Men,Adult,S,Pink,All Season,Island Wear Ltd,2530.89,3391.39,34,https://coolplanet.lk/images/products/P0936.jpg,Active,Trending
P0937,Libera Caps Maroon,Accessories,Caps,Libera,Women,Adult,L,Maroon,All Season,Colombo Garments,1648.66,2060.83,25,https://coolplanet.lk/images/products/P0937.jpg,Active,Normal
P0938,Emerald Kids T-Shirts Grey,Kids,Kids T-Shirts,Emerald,Kids,Kids,8Y,Grey,Summer,Colombo Garments,315.59,448.14,42,https://coolplanet.lk/images/products/P0938.jpg,Active,Normal
P0939,Libera Kids T-Shirts Blue,Kids,Kids T-Shirts,Libera,Kids,Kids,8Y,Blue,Summer,Island Wear Ltd,1620.45,2122.79,31,https://coolplanet.lk/images/products/P0939.jpg,Active,Trending
P0940,Libera Sneakers Green,Footwear,Sneakers,Libera,Unisex,Adult,42,Green,Back to School,Lanka Textiles,2330.42,3076.15,32,https://coolplanet.lk/images/products/P0940.jpg,Active,Normal
P0941,Emerald Jackets Khaki,Men,Jackets,Emerald,Men,Adult,XL,Khaki,All Season,Sunrise Fashion,4061.8,5605.28,38,https://coolplanet.lk/images/products/P0941.jpg,Active,Normal
P0942,Emerald Polo Shirts Navy,Men,Polo Shirts,Emerald,Men,Adult,L,Navy,All Season,Colombo Garments,3733.22,5189.18,39,https://coolplanet.lk/images/products/P0942.jpg,Active,Fast Moving
P0943,Emerald Bags Purple,Accessories,Bags,Emerald,Unisex,Adult,S,Purple,Back to School,Kandy Mills,2311.25,3281.98,42,https://coolplanet.lk/images/products/P0943.jpg,Active,Non Moving
P0944,King Street Caps Teal,Accessories,Caps,King Street,Men,Adult,L,Teal,Festive,Lanka Textiles,2555.27,3398.51,33,https://coolplanet.lk/images/products/P0944.jpg,Active,Fast Moving
P0945,Miss Modano Jeans Red,Men,Jeans,Miss Modano,Men,Adult,XL,Red,All Season,Lanka Textiles,1086.8,1608.46,48,https://coolplanet.lk/images/products/P0945.jpg,Active,Normal
P0946,Emerald Kids T-Shirts Purple,Kids,Kids T-Shirts,Emerald,Kids,Kids,14Y,Purple,Summer,Island Wear Ltd,1193.34,1682.61,41,https://coolplanet.lk/images/products/P0946.jpg,Active,Normal
P0947,King Street Sandals Cream,Footwear,Sandals,King Street,Kids,Kids,38,Cream,All Season,Sunrise Fashion,8178.57,10959.29,34,https://coolplanet.lk/images/products/P0947.jpg,Active,Normal
P0948,Libera Polo Shirts Olive,Men,Polo Shirts,Libera,Men,Adult,XL,Olive,Summer,Sunrise Fashion,1362.25,1702.81,25,https://coolplanet.lk/images/products/P0948.jpg,Active,Slow Moving
P0949,King Street Boys Wear Beige,Kids,Boys Wear,King Street,Kids,Kids,2Y,Beige,All Season,Colombo Garments,378.03,491.44,30,https://coolplanet.lk/images/products/P0949.jpg,Active,Trending
P0950,Emerald Caps Olive,Accessories,Caps,Emerald,Women,Adult,One Size,Olive,All Season,Lanka Textiles,2065.74,2892.04,40,https://coolplanet.lk/images/products/P0950.jpg,Active,Normal
P0951,Emerald Jeans Brown,Women,Jeans,Emerald,Women,Adult,XXL,Brown,Festive,Island Wear Ltd,3701.84,5219.6,41,https://coolplanet.lk/images/products/P0951.jpg,Active,Trending
P0952,Miss Modano Girls Wear Olive,Kids,Girls Wear,Miss Modano,Kids,Kids,8Y,Olive,Back to School,Lanka Textiles,1509.14,2248.62,49,https://coolplanet.lk/images/products/P0952.jpg,Active,Normal
P0953,Hustle Kids Shorts Coral,Kids,Kids Shorts,Hustle,Kids,Kids,12Y,Coral,Summer,Fashion Hub PVT,1318.49,1793.15,36,https://coolplanet.lk/images/products/P0953.jpg,Active,Normal
P0954,Emerald Skirts Purple,Women,Skirts,Emerald,Women,Adult,S,Purple,Festive,Colombo Garments,2449.74,3405.14,39,https://coolplanet.lk/images/products/P0954.jpg,Active,Non Moving
P0955,Emerald Kids T-Shirts Yellow,Kids,Kids T-Shirts,Emerald,Kids,Kids,6Y,Yellow,Summer,Colombo Garments,1900.07,2622.09,38,https://coolplanet.lk/images/products/P0955.jpg,Active,Normal
P0956,Modano Bags Pink,Accessories,Bags,Modano,Women,Adult,S,Pink,All Season,Blue Horizon Apparel,1108.16,1606.83,45,https://coolplanet.lk/images/products/P0956.jpg,Active,Normal
P0957,Hustle Sneakers Maroon,Footwear,Sneakers,Hustle,Unisex,Adult,41,Maroon,All Season,Island Wear Ltd,1305.51,1736.33,33,https://coolplanet.lk/images/products/P0957.jpg,Active,Normal
P0958,Modano Dresses Blue,Women,Dresses,Modano,Women,Adult,XL,Blue,All Season,Lanka Textiles,2966.72,4331.41,46,https://coolplanet.lk/images/products/P0958.jpg,Active,Fast Moving
P0959,Emerald Boys Wear Pink,Kids,Boys Wear,Emerald,Kids,Kids,8Y,Pink,All Season,Blue Horizon Apparel,2221.73,3177.07,43,https://coolplanet.lk/images/products/P0959.jpg,Active,Fast Moving
P0960,Hustle Shirts Pink,Men,Shirts,Hustle,Men,Adult,M,Pink,Summer,Lanka Textiles,2920.42,3971.77,36,https://coolplanet.lk/images/products/P0960.jpg,Active,Normal
P0961,King Street Jeans Red,Women,Jeans,King Street,Women,Adult,XL,Red,All Season,Kandy Mills,1563.92,2111.29,35,https://coolplanet.lk/images/products/P0961.jpg,Active,Fast Moving
P0962,Emerald Jackets Grey,Women,Jackets,Emerald,Women,Adult,S,Grey,All Season,Blue Horizon Apparel,4113.89,5841.73,42,https://coolplanet.lk/images/products/P0962.jpg,Active,Normal
P0963,Emerald Caps Red,Accessories,Caps,Emerald,Men,Adult,M,Red,All Season,Blue Horizon Apparel,1274.38,1847.85,45,https://coolplanet.lk/images/products/P0963.jpg,Active,Normal
P0964,Hustle Shoes Green,Footwear,Shoes,Hustle,Unisex,Adult,38,Green,Festive,Island Wear Ltd,7761.31,10788.22,39,https://coolplanet.lk/images/products/P0964.jpg,Active,Normal
P0965,Libera Girls Wear Olive,Kids,Girls Wear,Libera,Kids,Kids,6Y,Olive,Back to School,Lanka Textiles,859.43,1100.07,28,https://coolplanet.lk/images/products/P0965.jpg,Active,Normal
P0966,Emerald Tops Navy,Women,Tops,Emerald,Women,Adult,L,Navy,All Season,Colombo Garments,575.52,782.71,36,https://coolplanet.lk/images/products/P0966.jpg,Active,Normal
P0967,Modano Kids T-Shirts Coral,Kids,Kids T-Shirts,Modano,Kids,Kids,10Y,Coral,All Season,Lanka Textiles,1901.73,2757.51,45,https://coolplanet.lk/images/products/P0967.jpg,Active,Normal
P0968,Libera Shoes Grey,Footwear,Shoes,Libera,Women,Adult,42,Grey,Back to School,Blue Horizon Apparel,8391.17,10572.87,26,https://coolplanet.lk/images/products/P0968.jpg,Active,Trending
P0969,Libera Trousers Pink,Men,Trousers,Libera,Men,Adult,XL,Pink,Winter,Fashion Hub PVT,1232.74,1639.55,33,https://coolplanet.lk/images/products/P0969.jpg,Active,Normal
P0970,Miss Modano Belts Black,Accessories,Belts,Miss Modano,Women,Adult,L,Black,All Season,Blue Horizon Apparel,586.39,856.13,46,https://coolplanet.lk/images/products/P0970.jpg,Active,Fast Moving
P0971,Hustle Jeans Khaki,Men,Jeans,Hustle,Men,Adult,L,Khaki,All Season,Sunrise Fashion,969.66,1357.53,40,https://coolplanet.lk/images/products/P0971.jpg,Active,Non Moving
P0972,Miss Modano T-Shirts Blue,Men,T-Shirts,Miss Modano,Men,Adult,XL,Blue,All Season,Fashion Hub PVT,2682.95,3756.13,40,https://coolplanet.lk/images/products/P0972.jpg,Active,Normal
P0973,King Street Belts White,Accessories,Belts,King Street,Men,Adult,M,White,All Season,Lanka Textiles,2029.72,2801.02,38,https://coolplanet.lk/images/products/P0973.jpg,Active,Trending
P0974,Modano Sandals Grey,Footwear,Sandals,Modano,Unisex,Adult,40,Grey,Summer,Colombo Garments,2145.85,3047.11,42,https://coolplanet.lk/images/products/P0974.jpg,Active,Slow Moving
P0975,Miss Modano Boys Wear Blue,Kids,Boys Wear,Miss Modano,Kids,Kids,12Y,Blue,Back to School,Kandy Mills,1818.36,2691.18,48,https://coolplanet.lk/images/products/P0975.jpg,Active,Normal
P0976,Hustle Dresses Blue,Women,Dresses,Hustle,Women,Adult,L,Blue,All Season,Island Wear Ltd,565.38,780.23,38,https://coolplanet.lk/images/products/P0976.jpg,Active,Normal
P0977,Miss Modano Bags Black,Accessories,Bags,Miss Modano,Men,Adult,L,Black,Summer,Colombo Garments,1827.49,2595.04,42,https://coolplanet.lk/images/products/P0977.jpg,Active,Normal
P0978,Miss Modano Shorts Grey,Men,Shorts,Miss Modano,Men,Adult,S,Grey,Summer,Fashion Hub PVT,3727.83,5218.96,40,https://coolplanet.lk/images/products/P0978.jpg,Active,Slow Moving
P0979,Hustle Jackets Teal,Women,Jackets,Hustle,Women,Adult,L,Teal,All Season,Fashion Hub PVT,2235.09,2995.02,34,https://coolplanet.lk/images/products/P0979.jpg,Active,Normal
P0980,Hustle Skirts Red,Women,Skirts,Hustle,Women,Adult,XL,Red,Winter,Island Wear Ltd,634.03,830.58,31,https://coolplanet.lk/images/products/P0980.jpg,Active,Normal
P0981,Miss Modano Trousers Grey,Men,Trousers,Miss Modano,Men,Adult,XXL,Grey,Back to School,Sunrise Fashion,1937.88,2848.69,47,https://coolplanet.lk/images/products/P0981.jpg,Active,Fast Moving
P0982,King Street Dresses Teal,Women,Dresses,King Street,Women,Adult,L,Teal,Back to School,Colombo Garments,4606.95,6219.38,35,https://coolplanet.lk/images/products/P0982.jpg,Active,Slow Moving
P0983,Libera Wallets Maroon,Accessories,Wallets,Libera,Unisex,Adult,M,Maroon,All Season,Blue Horizon Apparel,368.04,493.17,34,https://coolplanet.lk/images/products/P0983.jpg,Active,Normal
P0984,Libera Jackets Coral,Men,Jackets,Libera,Men,Adult,M,Coral,All Season,Fashion Hub PVT,1124.48,1428.09,27,https://coolplanet.lk/images/products/P0984.jpg,Active,Normal
P0985,Miss Modano Tops Charcoal,Women,Tops,Miss Modano,Women,Adult,S,Charcoal,All Season,Kandy Mills,1784.43,2516.04,41,https://coolplanet.lk/images/products/P0985.jpg,Active,Slow Moving
P0986,Miss Modano Jackets White,Men,Jackets,Miss Modano,Men,Adult,XS,White,All Season,Kandy Mills,1923.19,2807.86,46,https://coolplanet.lk/images/products/P0986.jpg,Active,Fast Moving
P0987,Modano T-Shirts Navy,Women,T-Shirts,Modano,Women,Adult,S,Navy,Summer,Fashion Hub PVT,2392.95,3421.92,43,https://coolplanet.lk/images/products/P0987.jpg,Active,Slow Moving
P0988,Miss Modano Belts Purple,Accessories,Belts,Miss Modano,Unisex,Adult,One Size,Purple,Festive,Blue Horizon Apparel,3211.74,4624.91,44,https://coolplanet.lk/images/products/P0988.jpg,Active,Slow Moving
P0989,Hustle Sandals Beige,Footwear,Sandals,Hustle,Women,Adult,42,Beige,Summer,Fashion Hub PVT,3297.39,4451.47,35,https://coolplanet.lk/images/products/P0989.jpg,Active,Slow Moving
P0990,Emerald Tops Maroon,Women,Tops,Emerald,Women,Adult,XL,Maroon,Summer,Sunrise Fashion,1869.61,2673.54,43,https://coolplanet.lk/images/products/P0990.jpg,Active,Normal
P0991,Emerald Jeans Cream,Women,Jeans,Emerald,Women,Adult,XL,Cream,All Season,Fashion Hub PVT,3950.46,5530.65,40,https://coolplanet.lk/images/products/P0991.jpg,Active,Normal
P0992,Modano Tops Green,Women,Tops,Modano,Women,Adult,XL,Green,Festive,Kandy Mills,715.37,1037.28,45,https://coolplanet.lk/images/products/P0992.jpg,Active,Non Moving
P0993,Emerald Jackets White,Men,Jackets,Emerald,Men,Adult,M,White,Winter,Fashion Hub PVT,1943.06,2700.86,39,https://coolplanet.lk/images/products/P0993.jpg,Active,Normal
P0994,Modano Shoes Coral,Footwear,Shoes,Modano,Men,Adult,36,Coral,Winter,Blue Horizon Apparel,4805.43,6775.65,41,https://coolplanet.lk/images/products/P0994.jpg,Active,Normal
P0995,Modano Shorts Pink,Men,Shorts,Modano,Men,Adult,XXL,Pink,Summer,Blue Horizon Apparel,3851.44,5392.02,40,https://coolplanet.lk/images/products/P0995.jpg,Active,Normal
P0996,Emerald Jeans Khaki,Men,Jeans,Emerald,Men,Adult,S,Khaki,All Season,Blue Horizon Apparel,667.05,940.54,41,https://coolplanet.lk/images/products/P0996.jpg,Active,Normal
P0997,King Street Trousers Blue,Men,Trousers,King Street,Men,Adult,XL,Blue,All Season,Island Wear Ltd,3088.29,4292.73,39,https://coolplanet.lk/images/products/P0997.jpg,Active,Normal
P0998,Emerald Jackets Blue,Women,Jackets,Emerald,Women,Adult,XXL,Blue,Winter,Sunrise Fashion,1233.26,1775.89,44,https://coolplanet.lk/images/products/P0998.jpg,Active,Normal
P0999,Miss Modano Kids T-Shirts Coral,Kids,Kids T-Shirts,Miss Modano,Kids,Kids,12Y,Coral,All Season,Sunrise Fashion,1097.07,1612.69,47,https://coolplanet.lk/images/products/P0999.jpg,Active,Normal
P1000,Miss Modano Shoes Pink,Footwear,Shoes,Miss Modano,Men,Adult,45,Pink,All Season,Fashion Hub PVT,5081.5,7469.81,47,https://coolplanet.lk/images/products/P1000.jpg,Active,Normal
